Segment_ID,Is_Weekend,Daylight,Season1,Season2,Season4,Hr3,Hr6,Hr9,Hr12,Hr15,Hr18,Hr21,Hr24,Traffic_Volume,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,BoroCode1,BoroCode2,BoroCode3,BoroCode4,BoroCode5,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5
9009505,0,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,2025.4,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,1301.17,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,793.83,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,2014.67,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,1.0,0,0,1,0,0,0,1,0,0,0,0,2868.92,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,3110.92,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,3164.83,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,2903.58,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9009505,1,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,1982.92,0.9184442512272568,0.7450240120840147,13.588235294117649,0.1048811584667332,1.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.4117647058823529
9017050,0,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,220.47,1.3798458693952822,0.9694675326837172,12.826086956521738,0.0976610511619702,1.0,0.0,0.0,0.0,0.0,0.717391304347826,0.1521739130434782,0.0,0.0,0.1304347826086956
